0.258,0.201,0.014,0.098,0.03,0.0,0.065,0.113,0.038,0.145,0.18,0.009,0.035,0.012,0.0,0.061,0.162,0.016,0.145,0.18,0.009,0.035,0.012,0.0,0.061,0.162,0.016,0.155,0.215,0.017,0.04,0.017,0.0,0.108,0.192,0.037,0.155,0.215,0.017,0.04,0.017,0.0,0.108,0.192,0.037,1.771,1.621,0.096,0.569,0.213,0.002,0.471,1.131,0.202,1.771,1.621,0.096,0.569,0.213,0.002,0.471,1.131,0.202,0.937,0.757,0.058,0.682,0.201,0.003,0.223,0.634,0.087,0.937,0.757,0.058,0.682,0.201,0.003,0.223,0.634,0.087,
0.173,0.332,0.051,0.086,0.106,0.003,0.108,0.356,0.077,0.175,0.351,0.066,0.077,0.079,0.002,0.079,0.455,0.106,0.175,0.351,0.066,0.077,0.079,0.002,0.079,0.455,0.106,0.145,0.44,0.138,0.094,0.117,0.003,0.141,0.981,0.215,0.145,0.44,0.138,0.094,0.117,0.003,0.141,0.981,0.215,1.232,1.939,0.379,1.541,0.585,0.019,0.688,3.895,0.911,1.232,1.939,0.379,1.541,0.585,0.019,0.688,3.895,0.911,0.841,1.092,0.173,1.19,0.468,0.021,0.401,1.965,0.527,0.841,1.092,0.173,1.19,0.468,0.021,0.401,1.965,0.527,
0.092,0.286,0.087,0.04,0.082,0.002,0.223,0.784,0.222,0.023,0.215,0.092,0.007,0.092,0.021,0.175,0.759,0.271,0.023,0.215,0.092,0.007,0.092,0.021,0.175,0.759,0.271,0.126,0.761,0.276,0.035,0.077,0.005,0.213,1.065,0.466,0.126,0.761,0.276,0.035,0.077,0.005,0.213,1.065,0.466,0.571,1.716,0.611,0.89,0.291,0.051,1.054,3.841,1.658,0.571,1.716,0.611,0.89,0.291,0.051,1.054,3.841,1.658,0.321,1.14,0.323,0.464,0.497,0.017,0.743,2.977,1.056,0.321,1.14,0.323,0.464,0.497,0.017,0.743,2.977,1.056,
0.113,0.347,0.049,0.047,0.089,0.002,0.045,0.197,0.024,0.098,0.504,0.042,0.024,0.063,0.0,0.031,0.183,0.026,0.098,0.504,0.042,0.024,0.063,0.0,0.031,0.183,0.026,0.087,0.485,0.129,0.038,0.052,0.002,0.045,0.36,0.056,0.087,0.485,0.129,0.038,0.052,0.002,0.045,0.36,0.056,0.517,2.64,0.408,0.147,0.433,0.019,0.26,1.688,0.422,0.517,2.64,0.408,0.147,0.433,0.019,0.26,1.688,0.422,0.197,1.257,0.171,0.134,0.248,0.01,0.11,0.846,0.143,0.197,1.257,0.171,0.134,0.248,0.01,0.11,0.846,0.143,
0.103,0.716,0.066,0.049,0.206,0.007,0.045,0.473,0.042,0.058,0.403,0.049,0.024,0.051,0.002,0.037,0.288,0.037,0.058,0.403,0.049,0.024,0.051,0.002,0.037,0.288,0.037,0.07,1.578,0.182,0.058,0.366,0.003,0.091,1.007,0.112,0.07,1.578,0.182,0.058,0.366,0.003,0.091,1.007,0.112,0.281,3.082,0.332,0.461,0.843,0.031,0.106,2.044,0.319,0.281,3.082,0.332,0.461,0.843,0.031,0.106,2.044,0.319,0.126,1.447,0.113,0.157,0.421,0.01,0.105,1.082,0.094,0.126,1.447,0.113,0.157,0.421,0.01,0.105,1.082,0.094,
0.52,0.407,0.044,0.286,0.143,0.002,0.286,0.527,0.101,0.602,0.611,0.099,0.246,0.101,0.0,0.464,0.709,0.129,0.602,0.611,0.099,0.246,0.101,0.0,0.464,0.709,0.129,0.494,1.113,0.185,0.23,0.157,0.002,0.625,1.953,0.199,0.494,1.113,0.185,0.23,0.157,0.002,0.625,1.953,0.199,2.86,3.691,0.586,1.885,0.923,0.01,3.12,5.422,0.817,2.86,3.691,0.586,1.885,0.923,0.01,3.12,5.422,0.817,1.986,2.433,0.353,1.738,0.838,0.007,1.729,2.986,0.489,1.986,2.433,0.353,1.738,0.838,0.007,1.729,2.986,0.489,
0.298,0.3,0.052,0.351,0.192,0.002,0.159,0.337,0.077,0.436,0.403,0.042,0.227,0.117,0.005,0.162,0.513,0.112,0.436,0.403,0.042,0.227,0.117,0.005,0.162,0.513,0.112,0.414,0.85,0.152,0.318,0.262,0.002,0.265,1.838,0.229,0.414,0.85,0.152,0.318,0.262,0.002,0.265,1.838,0.229,2.621,3.241,0.379,2.431,1.188,0.021,1.609,4.564,0.684,2.621,3.241,0.379,2.431,1.188,0.021,1.609,4.564,0.684,1.689,1.71,0.187,2.119,1.277,0.031,0.955,2.892,0.443,1.689,1.71,0.187,2.119,1.277,0.031,0.955,2.892,0.443,
0.663,0.354,0.031,1.054,0.26,0.002,0.185,0.286,0.051,0.462,0.342,0.023,0.426,0.188,0.005,0.255,0.288,0.044,0.462,0.342,0.023,0.426,0.188,0.005,0.255,0.288,0.044,1.14,0.817,0.096,0.955,0.471,0.002,0.766,0.729,0.113,1.14,0.817,0.096,0.955,0.471,0.002,0.766,0.729,0.113,5.873,3.756,0.309,6.904,1.597,0.033,2.391,3.042,0.36,5.873,3.756,0.309,6.904,1.597,0.033,2.391,3.042,0.36,3.087,1.735,0.134,10.754,1.703,0.042,1.11,1.504,0.271,3.087,1.735,0.134,10.754,1.703,0.042,1.11,1.504,0.271,
0.059,0.127,0.009,0.009,0.009,0.0,0.047,0.075,0.007,0.086,0.176,0.016,0.019,0.024,0.002,0.091,0.073,0.009,0.086,0.176,0.016,0.019,0.024,0.002,0.091,0.073,0.009,0.028,0.072,0.009,0.002,0.01,0.0,0.016,0.031,0.019,0.028,0.072,0.009,0.002,0.01,0.0,0.016,0.031,0.019,0.164,0.372,0.03,0.12,0.115,0.0,0.166,0.234,0.021,0.164,0.372,0.03,0.12,0.115,0.0,0.166,0.234,0.021,0.166,0.305,0.007,0.073,0.061,0.003,0.068,0.141,0.019,0.166,0.305,0.007,0.073,0.061,0.003,0.068,0.141,0.019,
0.248,0.337,0.031,0.138,0.061,0.0,0.045,0.175,0.007,0.154,0.389,0.01,0.096,0.092,0.0,0.103,0.237,0.021,0.154,0.389,0.01,0.096,0.092,0.0,0.103,0.237,0.021,0.08,0.291,0.021,0.08,0.103,0.0,0.063,0.145,0.016,0.08,0.291,0.021,0.08,0.103,0.0,0.063,0.145,0.016,0.517,1.166,0.066,0.538,0.496,0.002,0.318,0.949,0.075,0.517,1.166,0.066,0.538,0.496,0.002,0.318,0.949,0.075,0.405,0.672,0.047,0.443,0.339,0.009,0.19,0.557,0.042,0.405,0.672,0.047,0.443,0.339,0.009,0.19,0.557,0.042,
