1.451,0.749,0.118,0.587,0.19,0.004,0.422,0.665,0.097,1.764,1.308,0.264,0.259,0.091,0.0,0.595,0.606,0.129,1.764,1.308,0.264,0.259,0.091,0.0,0.595,0.606,0.129,2.093,2.871,0.662,0.454,0.203,0.002,0.728,1.34,0.281,2.093,2.871,0.662,0.454,0.203,0.002,0.728,1.34,0.281,11.515,10.591,1.797,2.789,0.924,0.017,4.051,5.7,1.042,11.515,10.591,1.797,2.789,0.924,0.017,4.051,5.7,1.042,8.835,5.863,0.776,4.859,0.909,0.042,1.47,2.694,0.639,8.835,5.863,0.776,4.859,0.909,0.042,1.47,2.694,0.639,
0.198,0.061,0.004,0.116,0.015,0.0,0.084,0.049,0.002,0.093,0.038,0.004,0.042,0.03,0.0,0.108,0.036,0.002,0.093,0.038,0.004,0.042,0.03,0.0,0.108,0.036,0.002,0.181,0.072,0.011,0.108,0.03,0.0,0.251,0.129,0.0,0.181,0.072,0.011,0.108,0.03,0.0,0.251,0.129,0.0,1.065,0.369,0.03,0.895,0.144,0.0,0.736,0.47,0.021,1.065,0.369,0.03,0.895,0.144,0.0,0.736,0.47,0.021,0.734,0.202,0.011,1.065,0.112,0.006,0.38,0.211,0.006,0.734,0.202,0.011,1.065,0.112,0.006,0.38,0.211,0.006,
0.065,0.354,0.105,0.086,0.086,0.006,0.146,0.46,0.089,0.156,1.12,0.19,0.091,0.213,0.004,0.224,1.411,0.226,0.156,1.12,0.19,0.091,0.213,0.004,0.224,1.411,0.226,0.129,0.779,0.281,0.036,0.097,0.002,0.103,1.253,0.293,0.129,0.779,0.281,0.036,0.097,0.002,0.103,1.253,0.293,0.774,3.831,1.219,0.525,0.871,0.034,0.989,6.26,1.433,0.774,3.831,1.219,0.525,0.871,0.034,0.989,6.26,1.433,0.361,2.067,0.574,0.496,0.707,0.023,0.741,3.985,0.711,0.361,2.067,0.574,0.496,0.707,0.023,0.741,3.985,0.711,
0.086,0.608,0.169,0.063,0.093,0.004,0.078,0.378,0.065,0.169,2.051,0.376,0.057,0.302,0.01,0.051,0.565,0.16,0.169,2.051,0.376,0.057,0.302,0.01,0.051,0.565,0.16,0.07,1.156,0.38,0.021,0.086,0.006,0.049,0.483,0.213,0.07,1.156,0.38,0.021,0.086,0.006,0.049,0.483,0.213,0.532,5.498,1.686,0.306,0.686,0.057,0.268,2.39,1.03,0.532,5.498,1.686,0.306,0.686,0.057,0.268,2.39,1.03,0.297,2.747,0.753,0.181,0.538,0.029,0.105,1.217,0.416,0.297,2.747,0.753,0.181,0.538,0.029,0.105,1.217,0.416,
0.397,0.384,0.017,0.179,0.084,0.0,0.116,0.177,0.017,0.16,0.264,0.006,0.072,0.046,0.0,0.101,0.213,0.01,0.16,0.264,0.006,0.072,0.046,0.0,0.101,0.213,0.01,0.194,0.278,0.025,0.118,0.068,0.0,0.118,0.268,0.019,0.194,0.278,0.025,0.118,0.068,0.0,0.118,0.268,0.019,1.122,1.169,0.089,0.994,0.409,0.008,0.707,1.091,0.137,1.122,1.169,0.089,0.994,0.409,0.008,0.707,1.091,0.137,0.922,0.994,0.051,1.232,0.317,0.0,0.333,0.605,0.087,0.922,0.994,0.051,1.232,0.317,0.0,0.333,0.605,0.087,
0.93,0.329,0.032,0.58,0.173,0.0,0.679,1.525,0.321,0.667,0.766,0.055,0.325,0.158,0.004,0.624,1.859,0.736,0.667,0.766,0.055,0.325,0.158,0.004,0.624,1.859,0.736,0.717,0.914,0.076,0.247,0.133,0.008,0.992,3.323,0.606,0.717,0.914,0.076,0.247,0.133,0.008,0.992,3.323,0.606,6.586,4.633,0.397,1.53,0.77,0.019,4.825,13.441,2.373,6.586,4.633,0.397,1.53,0.77,0.019,4.825,13.441,2.373,4.298,2.779,0.219,2.243,0.595,0.01,2.608,7.268,1.914,4.298,2.779,0.219,2.243,0.595,0.01,2.608,7.268,1.914,
0.112,0.274,0.023,0.061,0.078,0.004,0.034,0.202,0.08,0.097,0.262,0.023,0.042,0.067,0.0,0.051,0.228,0.027,0.097,0.262,0.023,0.042,0.067,0.0,0.051,0.228,0.027,0.063,0.255,0.046,0.07,0.087,0.004,0.074,0.247,0.055,0.063,0.255,0.046,0.07,0.087,0.004,0.074,0.247,0.055,0.546,0.84,0.105,0.574,0.473,0.023,0.298,1.072,0.198,0.546,0.84,0.105,0.574,0.473,0.023,0.298,1.072,0.198,0.16,0.51,0.087,0.395,0.316,0.01,0.163,0.662,0.133,0.16,0.51,0.087,0.395,0.316,0.01,0.163,0.662,0.133,
0.492,0.3,0.015,0.565,0.162,0.01,0.158,0.181,0.01,0.221,0.213,0.008,0.173,0.059,0.0,0.137,0.139,0.011,0.221,0.213,0.008,0.173,0.059,0.0,0.137,0.139,0.011,0.707,0.479,0.049,0.574,0.152,0.002,0.401,0.397,0.11,0.707,0.479,0.049,0.574,0.152,0.002,0.401,0.397,0.11,4.365,3.375,0.131,4.622,0.966,0.019,1.88,2.219,0.268,4.365,3.375,0.131,4.622,0.966,0.019,1.88,2.219,0.268,1.669,1.238,0.091,6.12,1.084,0.008,0.911,0.935,0.139,1.669,1.238,0.091,6.12,1.084,0.008,0.911,0.935,0.139,
0.078,0.656,0.156,0.013,0.188,0.006,0.013,0.39,0.089,0.034,0.376,0.063,0.011,0.099,0.004,0.01,0.226,0.053,0.034,0.376,0.063,0.011,0.099,0.004,0.01,0.226,0.053,0.059,1.439,0.428,0.008,0.373,0.008,0.015,1.203,0.262,0.059,1.439,0.428,0.008,0.373,0.008,0.015,1.203,0.262,1.076,3.219,0.958,0.156,0.781,0.059,0.162,2.648,0.92,1.076,3.219,0.958,0.156,0.781,0.059,0.162,2.648,0.92,0.146,1.175,0.228,0.04,0.487,0.023,0.059,1.34,0.338,0.146,1.175,0.228,0.04,0.487,0.023,0.059,1.34,0.338,
1.285,0.627,0.04,0.428,0.095,0.0,0.249,0.297,0.04,0.538,0.582,0.036,0.137,0.087,0.004,0.337,0.43,0.063,0.538,0.582,0.036,0.137,0.087,0.004,0.337,0.43,0.063,0.892,1.019,0.146,0.371,0.16,0.004,0.684,0.745,0.099,0.892,1.019,0.146,0.371,0.16,0.004,0.684,0.745,0.099,6.568,5.719,0.532,2.907,0.911,0.04,2.243,3.511,0.576,6.568,5.719,0.532,2.907,0.911,0.04,2.243,3.511,0.576,3.067,2.321,0.228,4.51,0.933,0.032,0.971,1.831,0.279,3.067,2.321,0.228,4.51,0.933,0.032,0.971,1.831,0.279,
0.279,0.2,0.021,0.082,0.034,0.0,0.067,0.12,0.048,0.158,0.183,0.011,0.021,0.011,0.0,0.059,0.148,0.017,0.158,0.183,0.011,0.021,0.011,0.0,0.059,0.148,0.017,0.169,0.219,0.017,0.038,0.023,0.0,0.106,0.184,0.042,0.169,0.219,0.017,0.038,0.023,0.0,0.106,0.184,0.042,1.719,1.506,0.084,0.511,0.19,0.002,0.475,1.124,0.188,1.719,1.506,0.084,0.511,0.19,0.002,0.475,1.124,0.188,0.916,0.694,0.057,0.702,0.196,0.0,0.213,0.646,0.091,0.916,0.694,0.057,0.702,0.196,0.0,0.213,0.646,0.091,
