1.187,0.671,0.276,0.797,0.356,0.073,0.779,0.516,0.225,1.393,1.027,0.338,0.598,0.341,0.052,0.599,0.684,0.269,1.546,1.513,0.498,0.773,0.484,0.0,0.889,0.945,0.388,5.991,3.794,0.932,2.624,1.264,0.073,2.478,2.399,0.857,5.044,2.592,0.684,2.998,1.393,0.136,1.681,1.643,0.578,
0.197,0.212,0.0,0.261,0.115,0.0,0.264,0.223,0.0,0.153,0.073,0.0,0.17,0.052,0.0,0.185,0.146,0.073,0.214,0.154,0.052,0.251,0.162,0.0,0.301,0.243,0.0,0.57,0.606,0.155,0.716,0.314,0.0,0.863,0.956,0.171,0.563,0.333,0.0,0.889,0.265,0.0,0.616,0.508,0.089,
0.249,0.407,0.162,0.273,0.351,0.0,0.347,0.603,0.263,0.372,0.787,0.321,0.401,0.474,0.089,0.352,1.091,0.448,0.29,0.68,0.535,0.263,0.405,0.089,0.355,1.06,0.494,0.827,1.844,0.7,0.838,1.098,0.17,1.356,2.726,1.205,0.517,1.35,0.516,0.646,0.907,0.177,0.785,2.01,0.836,
0.253,0.652,0.297,0.244,0.388,0.052,0.17,0.478,0.313,0.367,1.96,0.49,0.262,0.717,0.136,0.214,0.896,0.45,0.295,1.267,0.598,0.199,0.405,0.103,0.214,0.767,0.536,0.668,2.945,1.113,0.776,1.443,0.371,0.614,1.981,1.069,0.51,2.028,0.763,0.556,1.171,0.301,0.399,1.165,0.744,
0.506,0.591,0.126,0.461,0.273,0.0,0.374,0.381,0.103,0.356,0.414,0.0,0.269,0.221,0.0,0.259,0.342,0.146,0.345,0.367,0.115,0.295,0.297,0.0,0.242,0.384,0.176,0.984,0.819,0.283,1.231,0.758,0.103,0.876,0.974,0.336,0.85,0.81,0.21,1.141,0.631,0.103,0.622,0.745,0.263,
0.637,0.497,0.145,0.998,0.499,0.052,0.891,1.231,0.541,0.586,0.664,0.184,0.509,0.385,0.052,0.774,1.327,0.776,0.824,0.849,0.263,0.628,0.553,0.052,1.177,1.591,0.803,3.678,2.486,0.532,2.351,1.309,0.178,4.537,5.034,1.607,2.279,1.691,0.341,2.522,1.173,0.146,2.289,3.174,1.353,
0.254,0.418,0.103,0.255,0.303,0.0,0.292,0.414,0.184,0.277,0.417,0.126,0.153,0.237,0.0,0.177,0.304,0.153,0.162,0.297,0.169,0.211,0.226,0.0,0.228,0.405,0.257,0.722,0.832,0.256,0.542,0.598,0.171,0.835,0.962,0.419,0.383,0.582,0.222,0.612,0.544,0.073,0.465,0.695,0.323,
0.493,0.46,0.126,0.745,0.345,0.073,0.302,0.316,0.215,0.525,0.282,0.089,0.359,0.339,0.0,0.334,0.438,0.126,0.705,0.576,0.162,0.598,0.518,0.052,0.507,0.574,0.243,2.483,2.064,0.377,2.745,1.317,0.205,1.432,1.576,0.489,1.494,1.134,0.263,3.943,1.608,0.223,0.938,1.063,0.414,
0.153,0.712,0.35,0.177,0.438,0.073,0.126,0.482,0.302,0.154,0.784,0.248,0.089,0.324,0.052,0.073,0.506,0.222,0.228,1.431,0.444,0.278,0.721,0.103,0.136,1.076,0.51,0.508,2.12,0.882,0.436,1.164,0.409,0.363,1.662,1.169,0.273,1.044,0.462,0.414,0.898,0.21,0.211,1.067,0.552,
0.827,0.805,0.214,0.616,0.394,0.0,0.378,0.48,0.162,0.617,0.605,0.145,0.263,0.347,0.052,0.436,0.555,0.154,0.943,0.94,0.262,0.451,0.488,0.073,0.609,0.824,0.25,3.356,3.255,0.696,2.21,1.456,0.211,1.794,2.148,0.703,1.903,1.815,0.351,2.953,1.375,0.265,1.154,1.332,0.45,
0.316,0.309,0.0,0.248,0.221,0.0,0.233,0.292,0.154,0.21,0.372,0.089,0.162,0.136,0.0,0.177,0.209,0.073,0.236,0.347,0.052,0.197,0.232,0.052,0.313,0.342,0.145,1.092,1.374,0.176,0.743,0.557,0.126,0.735,0.89,0.413,0.851,0.781,0.126,0.888,0.557,0.0,0.352,0.534,0.215,
