1.202,0.866,1.091,1.482,1.894,1.68,1.434,1.405,1.274,1.099,1.111,1.678,0.975,1.157,0.0,1.555,1.336,1.439,1.064,1.758,2.485,1.031,1.493,1.018,1.746,1.689,2.31,1.357,1.288,1.422,0.995,1.203,1.121,1.431,1.38,1.365,1.127,1.02,0.936,1.949,1.533,2.267,0.999,1.056,1.336,
1.591,1.503,1.642,1.441,1.226,0.0,1.225,1.313,2.083,1.098,1.12,1.649,0.704,1.751,0.0,1.319,1.042,2.001,1.47,1.512,2.496,1.03,1.409,0.0,1.871,1.96,0.0,1.502,1.496,1.483,1.265,1.432,0.0,1.391,1.672,2.049,1.319,1.16,1.072,1.725,1.414,3.326,1.074,1.105,1.119,
1.088,1.133,1.554,1.463,1.029,1.716,1.313,0.97,1.427,1.676,2.142,1.9,1.723,1.904,1.527,1.656,1.763,1.841,1.424,1.557,2.09,0.79,0.887,0.849,0.909,1.552,1.761,1.705,1.441,1.511,1.411,1.375,1.639,1.587,1.428,1.593,1.16,1.072,1.278,1.611,1.428,1.637,1.198,1.14,1.291,
1.665,1.162,1.712,1.54,1.353,1.244,2.116,1.274,1.06,2.578,2.125,2.691,1.551,2.55,2.211,1.758,1.794,1.704,1.253,1.642,2.149,0.927,1.088,1.249,1.904,1.444,1.98,1.641,1.461,1.608,1.667,1.359,1.852,1.626,1.468,1.819,1.164,1.014,1.268,1.251,1.337,1.297,0.985,1.09,1.134,
2.369,3.016,3.062,1.539,2.344,0.0,1.683,1.669,2.463,1.299,2.42,1.446,0.903,1.57,0.0,1.494,1.917,1.68,1.322,1.86,3.132,0.93,1.581,0.0,1.443,1.819,2.072,1.376,1.353,1.622,1.36,1.449,2.926,1.698,1.588,1.818,1.459,1.479,1.629,1.727,1.695,0.0,1.157,1.321,1.754,
1.463,1.068,1.421,1.778,2.143,0.0,1.116,1.168,1.547,1.071,1.568,1.734,1.078,1.75,2.588,0.993,1.377,2.235,0.964,1.53,1.812,0.831,1.439,2.817,1.236,1.892,1.797,1.432,1.336,1.443,1.161,1.245,1.473,1.355,1.279,1.339,1.22,1.178,1.212,1.581,1.347,1.203,1.035,1.128,1.478,
1.944,2.446,2.429,1.322,1.892,2.542,1.108,1.81,3.586,1.946,2.559,2.211,1.151,1.836,0.0,1.664,1.824,1.606,1.212,2.079,2.606,1.217,1.672,1.971,1.429,1.855,2.025,1.832,1.374,1.37,1.545,1.65,1.863,1.645,1.456,1.54,0.933,1.185,1.745,1.429,1.404,1.325,1.115,1.198,1.353,
1.519,1.384,1.687,1.224,1.312,3.703,1.465,1.451,1.0,0.762,1.033,1.12,0.549,0.811,0.0,1.146,1.063,0.97,1.329,1.366,2.519,0.93,0.873,1.238,1.636,1.757,2.763,1.704,1.719,1.48,1.13,1.289,1.632,1.646,1.693,1.648,1.144,1.105,1.474,1.917,1.85,1.125,1.124,1.222,1.247,
2.336,1.61,2.142,1.661,1.9,1.609,1.632,1.315,1.339,1.423,1.295,1.312,1.314,1.165,1.176,1.137,1.125,1.103,1.751,2.21,3.307,0.933,2.171,1.45,1.163,2.291,2.135,2.154,1.407,1.815,1.992,1.365,1.789,1.896,1.502,1.877,1.02,0.893,0.908,1.072,1.055,1.375,1.065,1.092,1.073,
1.375,1.477,1.572,1.228,1.192,0.0,1.359,1.229,1.462,0.957,1.478,1.579,0.574,1.204,1.695,1.443,1.388,1.731,1.125,1.701,2.527,0.799,1.25,1.346,1.87,1.607,1.887,1.631,1.571,1.707,1.208,1.414,1.617,1.569,1.51,1.641,1.101,1.035,1.342,1.699,1.655,1.791,1.231,1.299,1.337,
1.812,1.56,2.733,1.505,2.069,0.0,1.538,1.803,2.907,1.318,1.59,1.593,0.674,0.915,0.0,1.602,1.717,1.662,1.172,1.535,1.651,0.755,1.099,0.0,1.666,1.573,2.283,1.553,1.597,1.588,1.234,1.563,1.15,1.521,1.476,1.581,1.397,1.147,1.347,1.984,1.625,0.0,1.141,1.329,1.21,
1.637,1.441,1.608,1.065,1.593,0.0,1.409,1.337,1.025,1.716,1.638,1.903,0.846,1.364,2.207,1.233,1.24,1.467,1.258,1.638,2.318,0.762,1.351,1.273,1.308,2.037,1.905,1.595,1.49,1.727,1.36,1.466,2.224,1.535,1.442,1.61,1.229,1.114,0.975,1.396,1.325,1.112,1.107,1.2,1.228,
2.028,1.873,1.744,1.604,2.104,1.199,1.568,1.413,1.738,0.747,1.395,1.78,0.545,1.688,3.176,1.351,1.399,1.662,1.979,2.775,2.745,0.636,1.12,0.975,1.391,1.493,2.197,1.534,1.39,1.435,1.964,1.291,1.603,1.291,1.22,1.491,1.099,1.272,1.244,1.421,1.647,1.457,1.236,1.273,1.386,
1.918,1.779,2.211,2.059,2.043,1.743,1.94,1.55,1.551,1.975,2.091,1.782,1.566,1.776,0.0,1.473,1.409,1.697,1.325,1.659,2.905,1.495,1.103,1.617,1.568,1.882,2.105,1.588,1.48,1.634,1.273,1.61,2.077,1.617,1.464,1.919,1.005,1.1,1.26,1.687,1.235,1.435,1.176,1.293,1.248,
2.705,2.053,2.61,1.687,2.118,3.866,1.726,1.846,2.205,1.934,1.454,2.261,1.233,1.052,0.0,1.585,1.434,2.039,1.933,2.533,3.277,1.647,2.385,1.489,2.183,2.51,2.869,1.396,1.483,1.509,1.817,1.454,1.933,0.951,1.425,1.718,0.989,0.873,1.14,1.174,1.211,1.105,1.049,0.98,1.08,
1.488,1.094,1.164,1.409,1.228,2.246,1.49,1.075,1.368,1.49,1.646,2.144,1.079,1.172,0.0,1.481,1.205,1.7,1.249,1.915,2.511,0.977,1.28,1.822,1.511,1.883,2.167,1.424,1.465,1.477,1.327,1.364,1.883,1.412,1.492,1.571,1.207,1.167,1.214,1.391,1.471,1.293,1.129,1.117,1.287,
1.563,1.355,1.717,1.885,1.305,0.87,1.301,1.101,1.453,1.667,1.537,1.485,1.099,0.929,1.989,1.27,1.295,2.041,1.449,1.931,2.819,1.205,1.234,1.23,1.337,2.044,2.437,1.538,1.484,1.475,1.468,1.245,0.968,1.549,1.421,1.437,1.331,1.101,1.211,1.446,1.497,2.483,1.163,1.248,1.389,
1.478,1.508,1.549,1.569,1.446,1.306,1.136,1.22,1.706,1.049,1.324,1.352,0.773,1.303,0.979,1.372,1.297,1.313,1.552,1.83,2.387,1.004,1.45,1.109,1.939,1.654,2.075,1.57,1.632,1.704,1.1,1.24,1.297,1.547,1.484,1.566,1.238,1.141,1.041,2.017,1.773,1.73,1.165,1.243,1.498,
2.34,2.438,3.052,1.025,1.012,0.0,2.478,2.262,2.761,2.696,2.879,4.295,0.859,2.82,0.0,3.505,2.544,3.034,1.186,1.447,3.42,0.0,1.602,0.0,0.868,1.502,3.789,1.4,1.326,1.106,1.736,1.828,1.744,1.521,1.408,1.199,1.463,1.496,1.096,1.269,1.447,2.479,1.124,1.226,1.434,
2.682,2.448,2.442,1.682,1.483,0.0,1.455,1.852,1.804,1.98,2.532,1.672,1.44,1.884,5.004,2.215,2.203,3.256,1.224,1.84,2.357,1.044,1.802,0.0,1.567,1.327,2.175,1.247,1.311,1.471,1.535,1.524,1.094,1.516,1.57,1.662,1.441,1.21,1.312,1.287,1.622,2.201,1.323,1.265,1.619,
