1.434,0.891,0.335,0.862,0.485,0.059,0.703,0.853,0.331,1.409,1.328,0.59,0.612,0.31,0.0,0.839,0.865,0.333,1.694,2.483,0.985,0.784,0.422,0.042,1.093,1.419,0.643,6.718,7.069,2.207,2.411,1.401,0.155,3.046,3.859,1.379,4.178,3.878,1.02,3.448,1.237,0.23,1.607,2.126,0.963,
0.452,0.234,0.059,0.406,0.149,0.0,0.266,0.224,0.042,0.323,0.179,0.042,0.236,0.189,0.0,0.36,0.197,0.042,0.472,0.274,0.117,0.36,0.149,0.0,0.562,0.422,0.042,1.483,0.818,0.277,1.313,0.518,0.0,1.298,1.084,0.166,1.084,0.541,0.11,1.394,0.442,0.125,0.798,0.586,0.083,
0.271,0.591,0.299,0.295,0.266,0.042,0.431,0.76,0.393,0.408,1.147,0.421,0.362,0.573,0.072,0.559,1.358,0.496,0.397,1.066,0.567,0.213,0.316,0.042,0.364,1.411,0.6,1.315,2.748,1.352,1.054,1.306,0.254,1.676,3.567,1.609,0.842,1.573,0.856,0.887,1.142,0.194,1.058,2.211,1.117,
0.274,0.841,0.383,0.26,0.306,0.059,0.313,0.663,0.275,0.494,1.629,0.653,0.316,0.726,0.118,0.254,0.877,0.386,0.276,1.404,0.627,0.218,0.344,0.059,0.308,0.823,0.52,0.933,3.15,1.526,0.797,1.051,0.282,0.756,2.358,1.254,0.602,1.847,0.871,0.656,0.908,0.149,0.369,1.417,0.673,
0.677,0.706,0.138,0.529,0.334,0.0,0.381,0.399,0.102,0.423,0.576,0.083,0.271,0.204,0.0,0.331,0.486,0.117,0.513,0.491,0.181,0.34,0.255,0.0,0.34,0.519,0.124,1.326,1.164,0.334,1.355,0.687,0.059,1.102,1.235,0.367,1.149,0.939,0.265,1.37,0.559,0.0,0.766,0.83,0.278,
1.101,0.605,0.216,0.956,0.491,0.0,1.097,1.255,0.567,0.821,0.999,0.26,0.606,0.446,0.0,0.865,1.418,0.862,1.022,1.063,0.31,0.585,0.452,0.102,1.32,2.284,0.845,4.317,3.747,0.834,2.335,1.289,0.132,4.12,6.194,2.067,2.868,2.307,0.527,2.673,0.971,0.042,2.606,3.449,1.712,
0.333,0.586,0.117,0.224,0.323,0.059,0.179,0.485,0.301,0.339,0.538,0.143,0.22,0.296,0.0,0.249,0.479,0.149,0.317,0.559,0.213,0.262,0.29,0.042,0.278,0.604,0.24,1.016,1.13,0.358,0.964,0.943,0.171,0.751,1.33,0.537,0.446,0.769,0.356,0.685,0.693,0.117,0.44,0.896,0.406,
0.84,0.585,0.117,0.758,0.427,0.083,0.471,0.465,0.11,0.484,0.506,0.083,0.482,0.344,0.0,0.386,0.358,0.11,0.87,0.737,0.216,0.776,0.406,0.042,0.645,0.682,0.389,3.179,2.6,0.445,2.854,1.415,0.155,1.935,2.049,0.627,2.015,1.429,0.324,4.138,1.985,0.072,1.081,1.137,0.397,
0.27,0.946,0.398,0.125,0.479,0.083,0.138,0.605,0.293,0.154,0.792,0.227,0.093,0.35,0.072,0.102,0.597,0.229,0.295,1.578,0.691,0.16,0.772,0.117,0.175,1.278,0.589,1.066,2.711,1.186,0.545,1.175,0.314,0.458,2.223,1.251,0.363,1.408,0.542,0.276,0.934,0.194,0.252,1.337,0.774,
1.06,0.829,0.251,0.863,0.315,0.0,0.584,0.553,0.179,0.773,0.827,0.235,0.403,0.29,0.042,0.587,0.683,0.262,1.062,1.046,0.36,0.725,0.406,0.042,0.823,0.916,0.347,4.353,3.514,1.102,2.727,1.248,0.18,2.098,2.48,0.984,2.317,1.883,0.575,3.227,1.176,0.166,1.387,1.763,0.578,
