0.488,0.463,0.185,0.407,0.142,0.0,0.29,0.259,0.167,0.593,0.586,0.204,0.265,0.136,0.025,0.352,0.352,0.148,0.778,0.759,0.346,0.364,0.191,0.012,0.506,0.525,0.284,0.926,0.889,0.642,0.728,0.537,0.049,0.87,0.735,0.432,0.932,0.846,0.42,0.747,0.488,0.056,0.685,0.71,0.407,
0.198,0.025,0.0,0.117,0.056,0.0,0.056,0.043,0.0,0.074,0.025,0.0,0.043,0.012,0.0,0.068,0.019,0.0,0.241,0.037,0.0,0.08,0.025,0.0,0.216,0.117,0.0,0.58,0.179,0.006,0.519,0.105,0.0,0.34,0.302,0.049,0.321,0.111,0.006,0.556,0.062,0.0,0.265,0.29,0.043,
0.019,0.235,0.123,0.08,0.16,0.0,0.086,0.457,0.105,0.148,0.586,0.204,0.148,0.315,0.0,0.272,0.704,0.253,0.074,0.451,0.167,0.074,0.228,0.019,0.321,0.704,0.272,0.167,0.765,0.358,0.562,0.728,0.043,0.451,0.907,0.605,0.167,0.735,0.315,0.346,0.562,0.031,0.364,0.926,0.543,
0.068,0.438,0.123,0.037,0.099,0.012,0.037,0.315,0.111,0.136,0.679,0.364,0.049,0.309,0.012,0.056,0.506,0.148,0.068,0.549,0.259,0.037,0.16,0.006,0.056,0.364,0.309,0.481,0.944,0.704,0.315,0.642,0.062,0.259,0.815,0.58,0.401,0.84,0.401,0.321,0.574,0.043,0.105,0.599,0.395,
0.198,0.222,0.006,0.136,0.062,0.0,0.154,0.265,0.08,0.204,0.216,0.0,0.13,0.074,0.0,0.105,0.08,0.08,0.13,0.198,0.031,0.123,0.043,0.0,0.13,0.154,0.031,0.438,0.494,0.198,0.778,0.309,0.006,0.494,0.401,0.093,0.426,0.321,0.019,0.586,0.296,0.0,0.537,0.519,0.049,
0.265,0.278,0.025,0.438,0.21,0.006,0.654,0.642,0.438,0.346,0.383,0.043,0.426,0.173,0.006,0.673,0.809,0.574,0.29,0.531,0.068,0.451,0.259,0.012,0.753,0.932,0.519,0.741,0.698,0.148,0.704,0.5,0.012,0.92,0.994,0.846,0.691,0.679,0.099,0.722,0.568,0.012,0.907,1.0,0.84,
0.043,0.228,0.019,0.167,0.16,0.0,0.105,0.284,0.049,0.031,0.086,0.012,0.062,0.062,0.0,0.105,0.123,0.012,0.031,0.111,0.012,0.025,0.136,0.0,0.13,0.235,0.13,0.253,0.438,0.074,0.333,0.327,0.006,0.29,0.457,0.191,0.173,0.321,0.031,0.302,0.383,0.012,0.259,0.414,0.142,
0.309,0.093,0.0,0.438,0.16,0.0,0.228,0.185,0.093,0.228,0.111,0.006,0.191,0.117,0.0,0.198,0.191,0.006,0.407,0.327,0.006,0.426,0.16,0.0,0.259,0.29,0.068,0.883,0.735,0.056,0.87,0.432,0.031,0.66,0.765,0.216,0.852,0.568,0.068,0.944,0.556,0.025,0.611,0.562,0.191,
0.117,0.438,0.105,0.043,0.204,0.0,0.012,0.333,0.148,0.006,0.216,0.043,0.019,0.086,0.0,0.0,0.185,0.031,0.043,0.704,0.296,0.037,0.34,0.031,0.031,0.556,0.34,0.241,0.883,0.568,0.142,0.611,0.093,0.056,0.778,0.549,0.068,0.623,0.185,0.142,0.525,0.062,0.025,0.642,0.389,
0.537,0.253,0.006,0.42,0.142,0.0,0.198,0.284,0.012,0.494,0.284,0.031,0.136,0.16,0.006,0.284,0.265,0.062,0.685,0.438,0.049,0.321,0.16,0.006,0.389,0.444,0.105,0.907,0.901,0.173,0.87,0.605,0.006,0.784,0.827,0.302,0.877,0.821,0.123,0.944,0.438,0.012,0.605,0.728,0.241,
