0.619,0.374,0.353,0.726,0.968,0.539,0.585,0.639,0.555,0.664,0.643,0.828,0.288,0.376,0.0,0.848,0.541,0.556,0.664,0.643,0.828,0.288,0.376,0.0,0.848,0.541,0.556,0.715,1.144,1.616,0.432,0.649,0.224,0.865,1.047,1.009,0.715,1.144,1.616,0.432,0.649,0.224,0.865,1.047,1.009,1.137,1.246,1.214,0.8,0.997,0.723,1.435,1.351,1.267,1.137,1.246,1.214,0.8,0.997,0.723,1.435,1.351,1.267,1.146,0.915,0.742,1.761,1.27,1.924,0.67,0.794,0.955,1.146,0.915,0.742,1.761,1.27,1.924,0.67,0.794,0.955,
0.86,0.818,0.591,0.617,0.675,0.0,0.417,0.508,0.554,0.409,0.459,0.283,0.25,0.909,0.0,0.768,0.358,0.52,0.409,0.459,0.283,0.25,0.909,0.0,0.768,0.358,0.52,0.734,0.732,1.985,0.478,0.547,0.0,1.407,1.128,0.452,0.734,0.732,1.985,0.478,0.547,0.0,1.407,1.128,0.452,1.23,1.361,1.463,1.025,1.177,0.0,1.213,1.424,1.759,1.23,1.361,1.463,1.025,1.177,0.0,1.213,1.424,1.759,1.07,0.92,0.432,1.503,1.132,3.326,0.775,0.758,0.688,1.07,0.92,0.432,1.503,1.132,3.326,0.775,0.758,0.688,
0.442,0.439,0.46,0.595,0.377,0.212,0.702,0.38,0.366,0.902,1.301,0.794,0.722,1.15,0.64,0.978,0.976,0.771,0.902,1.301,0.794,0.722,1.15,0.64,0.978,0.976,0.771,0.6,0.831,1.005,0.252,0.35,0.172,0.435,0.753,0.788,0.6,0.831,1.005,0.252,0.35,0.172,0.435,0.753,0.788,1.387,1.251,1.303,1.175,1.171,1.514,1.205,1.237,1.427,1.387,1.251,1.303,1.175,1.171,1.514,1.205,1.237,1.427,0.905,0.824,0.838,1.249,1.165,1.195,1.075,0.986,0.85,0.905,0.824,0.838,1.249,1.165,1.195,1.075,0.986,0.85,
0.633,0.578,0.524,0.862,0.533,0.377,1.346,0.777,0.45,1.43,1.627,1.086,1.054,1.817,1.109,0.896,1.075,0.736,1.43,1.627,1.086,1.054,1.817,1.109,0.896,1.075,0.736,0.52,0.755,0.909,0.419,0.412,0.319,0.684,0.734,0.896,0.52,0.755,0.909,0.419,0.412,0.319,0.684,0.734,0.896,1.224,1.229,1.376,1.197,1.041,1.491,1.416,1.311,1.488,1.224,1.229,1.376,1.197,1.041,1.491,1.416,1.311,1.488,0.884,0.732,0.698,0.92,1.021,0.86,0.56,0.777,0.727,0.884,0.732,0.698,0.92,1.021,0.86,0.56,0.777,0.727,
1.223,1.33,0.726,0.708,0.948,0.0,0.79,0.738,0.431,0.57,0.903,0.296,0.259,0.472,0.0,0.679,0.929,0.536,0.57,0.903,0.296,0.259,0.472,0.0,0.679,0.929,0.536,0.699,0.769,0.85,0.336,0.647,0.0,0.62,0.884,0.522,0.699,0.769,0.85,0.336,0.647,0.0,0.62,0.884,0.522,1.08,0.974,1.336,1.093,1.252,1.777,1.409,1.281,1.377,1.08,0.974,1.336,1.093,1.252,1.777,1.409,1.281,1.377,1.092,1.063,0.996,1.49,0.986,0.0,0.845,0.826,1.03,1.092,1.063,0.996,1.49,0.986,0.0,0.845,0.826,1.03,
0.708,0.405,0.647,1.185,1.025,0.0,0.7,0.619,0.576,0.45,0.823,0.754,0.549,0.819,0.0,0.562,0.657,1.198,0.45,0.823,0.754,0.549,0.819,0.0,0.562,0.657,1.198,0.498,0.831,0.869,0.411,0.678,2.959,0.817,0.992,0.819,0.498,0.831,0.869,0.411,0.678,2.959,0.817,0.992,0.819,1.278,1.233,1.264,0.851,1.124,1.543,1.318,1.266,1.064,1.278,1.233,1.264,0.851,1.124,1.543,1.318,1.266,1.064,1.11,0.993,0.907,1.493,1.027,0.294,0.911,0.881,1.064,1.11,0.993,0.907,1.493,1.027,0.294,0.911,0.881,1.064,
0.971,1.295,0.531,0.456,0.68,0.817,0.528,0.688,1.307,1.053,1.149,0.76,0.429,0.598,0.0,0.791,0.843,0.47,1.053,1.149,0.76,0.429,0.598,0.0,0.791,0.843,0.47,0.649,0.956,1.334,0.511,0.606,0.341,1.046,0.887,1.06,0.649,0.956,1.334,0.511,0.606,0.341,1.046,0.887,1.06,1.485,1.051,1.085,1.364,1.256,1.485,1.321,1.261,1.066,1.485,1.051,1.085,1.364,1.256,1.485,1.321,1.261,1.066,0.56,0.799,1.007,1.111,1.072,1.13,0.848,0.892,0.991,0.56,0.799,1.007,1.111,1.072,1.13,0.848,0.892,0.991,
0.626,0.563,0.508,0.429,0.644,2.203,0.448,0.518,0.24,0.28,0.385,0.234,0.171,0.317,0.0,0.361,0.352,0.21,0.28,0.385,0.234,0.171,0.317,0.0,0.361,0.352,0.21,0.739,0.725,1.444,0.372,0.474,0.412,0.891,0.882,2.087,0.739,0.725,1.444,0.372,0.474,0.412,0.891,0.882,2.087,1.542,1.575,1.258,0.999,1.086,1.522,1.47,1.479,1.232,1.542,1.575,1.258,0.999,1.086,1.522,1.47,1.479,1.232,0.775,0.734,0.937,1.66,1.424,0.572,0.844,0.803,0.823,0.775,0.734,0.937,1.66,1.424,0.572,0.844,0.803,0.823,
0.605,1.005,0.938,0.486,0.841,0.611,0.542,0.635,0.492,0.176,0.503,0.253,0.307,0.399,0.402,0.428,0.364,0.221,0.176,0.503,0.253,0.307,0.399,0.402,0.428,0.364,0.221,0.479,1.704,1.893,0.832,1.628,0.937,0.987,1.718,1.325,0.479,1.704,1.893,0.832,1.628,0.937,0.987,1.718,1.325,1.948,1.285,1.374,1.513,1.089,1.539,1.471,1.23,1.481,1.948,1.285,1.374,1.513,1.089,1.539,1.471,1.23,1.481,0.345,0.563,0.483,0.78,0.89,0.674,0.748,0.772,0.762,0.345,0.563,0.483,0.78,0.89,0.674,0.748,0.772,0.762,
1.052,0.658,0.565,0.517,0.489,0.0,0.563,0.447,0.364,0.443,0.534,0.41,0.166,0.341,0.327,0.785,0.595,0.67,0.443,0.534,0.41,0.166,0.341,0.327,0.785,0.595,0.67,0.623,0.813,0.964,0.349,0.629,0.272,1.18,0.959,0.941,0.623,0.813,0.964,0.349,0.629,0.272,1.18,0.959,0.941,1.398,1.46,1.484,0.949,1.099,1.426,1.332,1.392,1.392,1.398,1.46,1.484,0.949,1.099,1.426,1.332,1.392,1.392,0.8,0.747,0.756,1.72,1.383,1.342,0.72,0.847,0.829,0.8,0.747,0.756,1.72,1.383,1.342,0.72,0.847,0.829,
