1.152,0.998,0.174,0.499,0.183,0.006,0.336,0.517,0.161,1.247,1.079,0.179,0.524,0.203,0.01,0.344,0.56,0.172,1.475,1.283,0.217,0.638,0.243,0.01,0.416,0.673,0.203,4.734,4.035,0.694,1.996,0.749,0.032,1.322,2.109,0.654,3.667,3.153,0.531,1.554,0.591,0.024,1.034,1.633,0.502,
0.102,0.051,0.002,0.116,0.038,0.0,0.09,0.09,0.007,0.103,0.054,0.002,0.122,0.041,0.0,0.091,0.093,0.008,0.125,0.064,0.003,0.144,0.05,0.0,0.118,0.123,0.007,0.376,0.199,0.009,0.425,0.146,0.0,0.322,0.327,0.024,0.311,0.164,0.007,0.342,0.124,0.0,0.263,0.268,0.019,
0.075,0.401,0.13,0.087,0.18,0.01,0.123,0.73,0.206,0.072,0.438,0.143,0.089,0.19,0.01,0.119,0.769,0.219,0.091,0.54,0.179,0.109,0.238,0.013,0.144,0.937,0.278,0.277,1.563,0.494,0.338,0.679,0.038,0.449,2.792,0.775,0.214,1.261,0.407,0.254,0.552,0.03,0.348,2.228,0.629,
0.065,0.563,0.14,0.051,0.175,0.013,0.036,0.298,0.141,0.064,0.609,0.149,0.05,0.196,0.014,0.04,0.32,0.152,0.08,0.739,0.193,0.061,0.243,0.02,0.047,0.386,0.192,0.236,2.113,0.513,0.201,0.657,0.049,0.144,1.077,0.514,0.187,1.718,0.423,0.148,0.552,0.041,0.115,0.893,0.436,
0.133,0.135,0.012,0.156,0.09,0.002,0.085,0.139,0.025,0.13,0.129,0.012,0.15,0.09,0.002,0.08,0.138,0.025,0.157,0.151,0.015,0.184,0.106,0.002,0.096,0.164,0.029,0.457,0.45,0.044,0.561,0.318,0.008,0.291,0.492,0.087,0.362,0.362,0.035,0.43,0.253,0.007,0.227,0.393,0.07,
0.481,0.388,0.04,0.443,0.185,0.005,0.579,1.269,0.415,0.502,0.403,0.045,0.459,0.196,0.006,0.581,1.352,0.441,0.6,0.486,0.055,0.554,0.235,0.007,0.696,1.584,0.52,1.897,1.502,0.168,1.731,0.74,0.02,2.227,5.02,1.617,1.521,1.195,0.131,1.345,0.566,0.016,1.712,3.94,1.263,
0.045,0.134,0.022,0.05,0.077,0.003,0.054,0.172,0.043,0.039,0.125,0.021,0.047,0.072,0.003,0.048,0.169,0.042,0.047,0.152,0.027,0.056,0.091,0.004,0.058,0.207,0.047,0.149,0.455,0.076,0.166,0.265,0.01,0.172,0.619,0.137,0.111,0.376,0.063,0.134,0.22,0.009,0.138,0.495,0.113,
0.371,0.275,0.026,0.565,0.225,0.003,0.189,0.237,0.039,0.397,0.29,0.023,0.614,0.249,0.003,0.197,0.249,0.04,0.47,0.342,0.026,0.731,0.296,0.004,0.239,0.292,0.046,1.397,1.032,0.092,2.199,0.857,0.011,0.729,0.89,0.14,1.148,0.852,0.071,1.807,0.711,0.009,0.589,0.727,0.119,
0.024,0.298,0.11,0.022,0.192,0.019,0.019,0.26,0.146,0.026,0.338,0.129,0.023,0.206,0.022,0.016,0.285,0.167,0.03,0.391,0.145,0.028,0.238,0.024,0.02,0.328,0.182,0.091,1.156,0.428,0.088,0.709,0.069,0.061,0.943,0.54,0.075,0.938,0.346,0.069,0.56,0.056,0.046,0.76,0.431,
0.596,0.495,0.057,0.451,0.187,0.01,0.239,0.371,0.07,0.642,0.53,0.061,0.48,0.204,0.01,0.248,0.402,0.075,0.767,0.638,0.073,0.581,0.249,0.013,0.295,0.48,0.086,2.318,1.925,0.221,1.757,0.718,0.036,0.898,1.424,0.247,1.89,1.584,0.182,1.435,0.601,0.029,0.718,1.162,0.21,
0.149,0.143,0.011,0.1,0.046,0.001,0.065,0.11,0.024,0.159,0.155,0.014,0.108,0.056,0.001,0.07,0.123,0.027,0.186,0.182,0.017,0.127,0.065,0.001,0.078,0.144,0.034,0.569,0.561,0.046,0.388,0.187,0.003,0.246,0.416,0.097,0.459,0.458,0.039,0.317,0.161,0.002,0.199,0.35,0.085,
0.08,0.256,0.057,0.075,0.114,0.009,0.089,0.427,0.149,0.08,0.271,0.063,0.067,0.118,0.008,0.09,0.43,0.156,0.097,0.322,0.075,0.086,0.138,0.009,0.109,0.515,0.183,0.312,0.99,0.228,0.289,0.431,0.033,0.361,1.622,0.562,0.236,0.777,0.178,0.213,0.329,0.022,0.269,1.241,0.444,
0.076,0.188,0.063,0.057,0.078,0.012,0.189,0.555,0.198,0.072,0.207,0.065,0.058,0.083,0.012,0.192,0.567,0.208,0.087,0.243,0.078,0.071,0.102,0.015,0.224,0.684,0.247,0.272,0.732,0.244,0.217,0.306,0.045,0.698,2.062,0.742,0.21,0.603,0.202,0.18,0.253,0.034,0.554,1.695,0.613,
0.072,0.314,0.043,0.033,0.106,0.009,0.03,0.179,0.059,0.072,0.339,0.048,0.035,0.108,0.011,0.029,0.177,0.068,0.086,0.4,0.055,0.041,0.128,0.013,0.034,0.207,0.078,0.261,1.235,0.179,0.123,0.393,0.038,0.11,0.65,0.238,0.205,0.977,0.14,0.094,0.307,0.032,0.08,0.508,0.193,
0.038,0.328,0.029,0.022,0.138,0.005,0.025,0.226,0.043,0.043,0.371,0.035,0.021,0.15,0.006,0.026,0.253,0.052,0.048,0.428,0.04,0.025,0.179,0.006,0.031,0.288,0.055,0.145,1.245,0.123,0.079,0.513,0.018,0.089,0.852,0.168,0.111,1.029,0.101,0.06,0.424,0.015,0.069,0.695,0.136,
0.244,0.378,0.08,0.22,0.239,0.011,0.206,0.705,0.148,0.242,0.389,0.088,0.215,0.237,0.011,0.199,0.712,0.15,0.288,0.464,0.104,0.262,0.28,0.013,0.237,0.852,0.179,0.932,1.441,0.317,0.823,0.897,0.04,0.761,2.636,0.565,0.715,1.153,0.246,0.641,0.674,0.033,0.583,2.064,0.433,
