0.642,0.472,0.098,0.403,0.145,0.003,0.301,0.413,0.096,0.718,0.642,0.215,0.18,0.067,0.0,0.401,0.384,0.111,0.79,0.793,0.399,0.302,0.142,0.004,0.439,0.623,0.181,0.939,0.921,0.574,0.807,0.382,0.012,0.836,0.921,0.492,0.931,0.901,0.48,0.853,0.416,0.023,0.68,0.857,0.384,
0.159,0.047,0.003,0.149,0.019,0.0,0.055,0.05,0.001,0.079,0.028,0.001,0.064,0.026,0.0,0.114,0.035,0.001,0.159,0.048,0.013,0.118,0.029,0.0,0.193,0.108,0.001,0.439,0.18,0.02,0.431,0.086,0.0,0.327,0.26,0.023,0.391,0.134,0.006,0.441,0.088,0.001,0.253,0.181,0.013,
0.064,0.244,0.098,0.064,0.098,0.001,0.12,0.34,0.08,0.142,0.593,0.18,0.079,0.2,0.004,0.165,0.67,0.185,0.095,0.469,0.234,0.038,0.104,0.001,0.099,0.599,0.21,0.375,0.845,0.599,0.257,0.445,0.032,0.384,0.959,0.613,0.269,0.774,0.422,0.269,0.419,0.022,0.366,0.934,0.425,
0.069,0.444,0.143,0.051,0.107,0.006,0.067,0.293,0.079,0.126,0.812,0.277,0.073,0.242,0.01,0.053,0.384,0.131,0.077,0.545,0.283,0.032,0.091,0.003,0.034,0.323,0.188,0.318,0.943,0.702,0.136,0.423,0.044,0.161,0.778,0.54,0.245,0.87,0.441,0.112,0.388,0.023,0.079,0.558,0.342,
0.276,0.253,0.012,0.134,0.064,0.003,0.096,0.145,0.009,0.133,0.204,0.006,0.072,0.05,0.0,0.093,0.169,0.012,0.178,0.226,0.015,0.095,0.08,0.0,0.101,0.193,0.015,0.498,0.564,0.093,0.491,0.307,0.004,0.385,0.556,0.12,0.515,0.581,0.054,0.54,0.22,0.003,0.257,0.372,0.07,
0.454,0.255,0.039,0.428,0.156,0.0,0.391,0.737,0.286,0.415,0.441,0.048,0.258,0.156,0.0,0.369,0.793,0.496,0.451,0.508,0.067,0.289,0.159,0.006,0.492,0.863,0.425,0.85,0.79,0.223,0.596,0.415,0.006,0.858,0.994,0.838,0.861,0.761,0.166,0.691,0.385,0.001,0.775,0.994,0.791,
0.085,0.188,0.015,0.057,0.054,0.003,0.029,0.142,0.041,0.08,0.191,0.019,0.041,0.051,0.0,0.044,0.165,0.026,0.06,0.199,0.035,0.054,0.073,0.001,0.07,0.182,0.053,0.26,0.458,0.092,0.286,0.298,0.022,0.178,0.552,0.133,0.131,0.355,0.057,0.216,0.244,0.012,0.13,0.415,0.118,
0.286,0.226,0.012,0.358,0.158,0.006,0.121,0.142,0.015,0.2,0.193,0.006,0.2,0.077,0.0,0.121,0.117,0.013,0.448,0.347,0.047,0.409,0.156,0.001,0.285,0.309,0.108,0.844,0.822,0.102,0.896,0.488,0.012,0.708,0.724,0.165,0.667,0.582,0.061,0.907,0.488,0.013,0.546,0.511,0.121,
0.077,0.422,0.146,0.012,0.143,0.007,0.009,0.274,0.086,0.025,0.228,0.053,0.007,0.07,0.004,0.016,0.145,0.038,0.069,0.618,0.324,0.025,0.295,0.019,0.025,0.626,0.219,0.507,0.822,0.496,0.086,0.454,0.064,0.073,0.782,0.455,0.136,0.594,0.225,0.058,0.375,0.02,0.048,0.663,0.263,
0.692,0.442,0.048,0.276,0.107,0.0,0.178,0.236,0.029,0.403,0.38,0.036,0.124,0.074,0.001,0.264,0.318,0.066,0.539,0.564,0.107,0.264,0.145,0.001,0.428,0.498,0.096,0.907,0.907,0.333,0.818,0.431,0.023,0.753,0.885,0.305,0.845,0.81,0.178,0.895,0.477,0.018,0.52,0.726,0.219,
0.196,0.175,0.012,0.074,0.026,0.0,0.06,0.098,0.032,0.115,0.142,0.009,0.034,0.012,0.0,0.053,0.127,0.015,0.126,0.159,0.016,0.036,0.02,0.0,0.096,0.169,0.032,0.664,0.582,0.067,0.323,0.153,0.003,0.286,0.508,0.153,0.483,0.42,0.05,0.334,0.134,0.003,0.169,0.394,0.08,
0.128,0.236,0.05,0.088,0.098,0.003,0.088,0.283,0.069,0.136,0.261,0.058,0.064,0.069,0.001,0.079,0.358,0.099,0.115,0.326,0.124,0.077,0.099,0.004,0.115,0.537,0.18,0.526,0.692,0.231,0.483,0.288,0.018,0.289,0.85,0.466,0.496,0.526,0.153,0.461,0.283,0.02,0.241,0.759,0.355,
0.077,0.234,0.07,0.048,0.072,0.001,0.184,0.461,0.181,0.023,0.188,0.083,0.018,0.077,0.013,0.155,0.45,0.212,0.101,0.517,0.215,0.025,0.069,0.006,0.175,0.591,0.324,0.263,0.67,0.358,0.365,0.194,0.032,0.501,0.915,0.682,0.215,0.568,0.215,0.245,0.277,0.02,0.409,0.877,0.58,
0.082,0.251,0.051,0.039,0.079,0.001,0.036,0.159,0.032,0.073,0.339,0.035,0.022,0.058,0.0,0.028,0.146,0.028,0.074,0.369,0.108,0.034,0.054,0.003,0.035,0.25,0.07,0.238,0.784,0.276,0.096,0.263,0.022,0.133,0.635,0.267,0.145,0.61,0.128,0.082,0.19,0.012,0.074,0.45,0.128,
0.073,0.428,0.067,0.041,0.182,0.007,0.044,0.327,0.035,0.047,0.25,0.039,0.019,0.05,0.001,0.032,0.218,0.032,0.057,0.683,0.155,0.045,0.251,0.004,0.076,0.545,0.107,0.181,0.79,0.223,0.244,0.458,0.023,0.082,0.717,0.232,0.102,0.679,0.101,0.121,0.291,0.01,0.073,0.575,0.076,
0.327,0.309,0.045,0.212,0.126,0.003,0.194,0.374,0.089,0.4,0.378,0.088,0.206,0.088,0.001,0.32,0.47,0.112,0.337,0.588,0.158,0.193,0.131,0.003,0.403,0.796,0.175,0.764,0.831,0.309,0.585,0.382,0.004,0.756,0.93,0.413,0.728,0.812,0.251,0.585,0.397,0.004,0.667,0.879,0.337,
0.247,0.222,0.047,0.231,0.156,0.001,0.13,0.277,0.07,0.304,0.282,0.039,0.181,0.112,0.003,0.137,0.364,0.085,0.286,0.501,0.121,0.239,0.199,0.003,0.232,0.784,0.177,0.753,0.804,0.218,0.714,0.467,0.019,0.571,0.942,0.406,0.685,0.711,0.146,0.736,0.518,0.019,0.508,0.85,0.315,
0.418,0.266,0.029,0.531,0.216,0.001,0.156,0.272,0.042,0.339,0.273,0.026,0.333,0.156,0.004,0.206,0.236,0.039,0.607,0.501,0.082,0.588,0.38,0.003,0.509,0.483,0.092,0.907,0.853,0.19,0.945,0.635,0.026,0.759,0.835,0.226,0.839,0.698,0.108,0.95,0.631,0.032,0.53,0.65,0.197,
0.057,0.117,0.015,0.007,0.02,0.0,0.039,0.055,0.006,0.07,0.14,0.013,0.016,0.026,0.001,0.07,0.066,0.009,0.025,0.067,0.007,0.001,0.01,0.0,0.019,0.028,0.018,0.108,0.244,0.025,0.076,0.091,0.0,0.114,0.172,0.022,0.124,0.236,0.006,0.074,0.053,0.003,0.098,0.105,0.019,
0.165,0.241,0.035,0.101,0.08,0.001,0.041,0.131,0.006,0.136,0.272,0.012,0.079,0.099,0.001,0.091,0.204,0.019,0.061,0.229,0.018,0.085,0.105,0.0,0.053,0.14,0.013,0.331,0.591,0.061,0.312,0.327,0.006,0.197,0.524,0.07,0.266,0.429,0.05,0.286,0.245,0.007,0.139,0.387,0.038,
