0.316,0.273,0.016,0.135,0.046,0.001,0.088,0.2,0.033,0.334,0.302,0.02,0.15,0.05,0.001,0.096,0.224,0.038,0.334,0.302,0.02,0.15,0.05,0.001,0.096,0.224,0.038,0.39,0.348,0.023,0.174,0.059,0.001,0.113,0.257,0.044,0.39,0.348,0.023,0.174,0.059,0.001,0.113,0.257,0.044,1.241,1.142,0.075,0.527,0.168,0.003,0.348,0.857,0.149,1.241,1.142,0.075,0.527,0.168,0.003,0.348,0.857,0.149,1.0,0.915,0.061,0.45,0.146,0.002,0.283,0.677,0.116,1.0,0.915,0.061,0.45,0.146,0.002,0.283,0.677,0.116,
0.243,0.41,0.079,0.266,0.133,0.005,0.148,0.718,0.18,0.264,0.439,0.085,0.303,0.143,0.005,0.152,0.792,0.195,0.264,0.439,0.085,0.303,0.143,0.005,0.152,0.792,0.195,0.306,0.506,0.098,0.346,0.164,0.006,0.181,0.897,0.22,0.306,0.506,0.098,0.346,0.164,0.006,0.181,0.897,0.22,0.98,1.547,0.299,1.232,0.507,0.017,0.523,2.918,0.67,0.98,1.547,0.299,1.232,0.507,0.017,0.523,2.918,0.67,0.768,1.268,0.245,0.909,0.418,0.015,0.436,2.322,0.563,0.768,1.268,0.245,0.909,0.418,0.015,0.436,2.322,0.563,
0.104,0.383,0.125,0.131,0.1,0.01,0.24,0.912,0.341,0.119,0.421,0.137,0.15,0.112,0.01,0.253,0.983,0.375,0.119,0.421,0.137,0.15,0.112,0.01,0.253,0.983,0.375,0.137,0.486,0.161,0.173,0.13,0.011,0.302,1.145,0.435,0.137,0.486,0.161,0.173,0.13,0.011,0.302,1.145,0.435,0.414,1.55,0.53,0.583,0.403,0.035,0.881,3.497,1.373,0.414,1.55,0.53,0.583,0.403,0.035,0.881,3.497,1.373,0.349,1.264,0.423,0.459,0.336,0.029,0.746,2.905,1.12,0.349,1.264,0.423,0.459,0.336,0.029,0.746,2.905,1.12,
0.099,0.479,0.073,0.041,0.085,0.003,0.05,0.313,0.064,0.103,0.531,0.08,0.042,0.091,0.003,0.051,0.331,0.069,0.103,0.531,0.08,0.042,0.091,0.003,0.051,0.331,0.069,0.122,0.609,0.091,0.051,0.108,0.004,0.06,0.383,0.077,0.122,0.609,0.091,0.051,0.108,0.004,0.06,0.383,0.077,0.384,2.029,0.307,0.143,0.339,0.013,0.183,1.249,0.257,0.384,2.029,0.307,0.143,0.339,0.013,0.183,1.249,0.257,0.302,1.596,0.242,0.12,0.273,0.01,0.148,0.986,0.203,0.302,1.596,0.242,0.12,0.273,0.01,0.148,0.986,0.203,
0.064,0.667,0.066,0.072,0.188,0.005,0.042,0.455,0.055,0.068,0.743,0.075,0.079,0.2,0.006,0.043,0.511,0.063,0.068,0.743,0.075,0.079,0.2,0.006,0.043,0.511,0.063,0.081,0.864,0.086,0.093,0.238,0.006,0.051,0.589,0.073,0.081,0.864,0.086,0.093,0.238,0.006,0.051,0.589,0.073,0.229,2.736,0.285,0.296,0.708,0.02,0.138,1.848,0.234,0.229,2.736,0.285,0.296,0.708,0.02,0.138,1.848,0.234,0.19,2.18,0.221,0.227,0.579,0.016,0.116,1.474,0.185,0.19,2.18,0.221,0.227,0.579,0.016,0.116,1.474,0.185,
0.625,0.775,0.117,0.43,0.209,0.002,0.58,1.091,0.167,0.675,0.843,0.128,0.458,0.227,0.002,0.641,1.205,0.179,0.675,0.843,0.128,0.458,0.227,0.002,0.641,1.205,0.179,0.769,0.97,0.147,0.533,0.258,0.003,0.742,1.381,0.205,0.769,0.97,0.147,0.533,0.258,0.003,0.742,1.381,0.205,2.427,3.136,0.484,1.694,0.815,0.008,2.436,4.395,0.651,2.427,3.136,0.484,1.694,0.815,0.008,2.436,4.395,0.651,1.966,2.519,0.381,1.348,0.664,0.007,1.902,3.523,0.528,1.966,2.519,0.381,1.348,0.664,0.007,1.902,3.523,0.528,
0.507,0.591,0.075,0.51,0.295,0.006,0.304,0.944,0.145,0.56,0.649,0.08,0.563,0.314,0.006,0.321,1.031,0.158,0.56,0.649,0.08,0.563,0.314,0.006,0.321,1.031,0.158,0.648,0.757,0.092,0.655,0.372,0.007,0.378,1.208,0.185,0.648,0.757,0.092,0.655,0.372,0.007,0.378,1.208,0.185,2.089,2.523,0.317,2.126,1.15,0.022,1.19,3.895,0.59,2.089,2.523,0.317,2.126,1.15,0.022,1.19,3.895,0.59,1.668,1.966,0.246,1.657,0.925,0.018,0.949,3.058,0.465,1.668,1.966,0.246,1.657,0.925,0.018,0.949,3.058,0.465,
1.038,0.636,0.055,1.85,0.402,0.008,0.441,0.542,0.078,1.159,0.711,0.059,2.097,0.446,0.009,0.485,0.601,0.087,1.159,0.711,0.059,2.097,0.446,0.009,0.485,0.601,0.087,1.338,0.825,0.067,2.428,0.52,0.011,0.566,0.697,0.102,1.338,0.825,0.067,2.428,0.52,0.011,0.566,0.697,0.102,4.291,2.653,0.228,7.712,1.591,0.032,1.785,2.219,0.307,4.291,2.653,0.228,7.712,1.591,0.032,1.785,2.219,0.307,3.415,2.144,0.18,6.228,1.319,0.026,1.442,1.781,0.256,3.415,2.144,0.18,6.228,1.319,0.026,1.442,1.781,0.256,
0.053,0.105,0.006,0.021,0.023,0.0,0.041,0.055,0.007,0.052,0.109,0.007,0.021,0.023,0.001,0.041,0.058,0.007,0.052,0.109,0.007,0.021,0.023,0.001,0.041,0.058,0.007,0.061,0.126,0.008,0.027,0.028,0.001,0.048,0.068,0.009,0.061,0.126,0.008,0.027,0.028,0.001,0.048,0.068,0.009,0.188,0.395,0.026,0.085,0.079,0.002,0.141,0.205,0.028,0.188,0.395,0.026,0.085,0.079,0.002,0.141,0.205,0.028,0.149,0.312,0.022,0.067,0.068,0.002,0.114,0.166,0.022,0.149,0.312,0.022,0.067,0.068,0.002,0.114,0.166,0.022,
0.149,0.285,0.016,0.139,0.112,0.001,0.077,0.212,0.015,0.149,0.302,0.017,0.143,0.12,0.002,0.077,0.218,0.016,0.149,0.302,0.017,0.143,0.12,0.002,0.077,0.218,0.016,0.176,0.347,0.021,0.167,0.139,0.002,0.091,0.256,0.019,0.176,0.347,0.021,0.167,0.139,0.002,0.091,0.256,0.019,0.517,1.075,0.066,0.466,0.404,0.004,0.254,0.756,0.061,0.517,1.075,0.066,0.466,0.404,0.004,0.254,0.756,0.061,0.425,0.868,0.055,0.401,0.341,0.004,0.216,0.627,0.049,0.425,0.868,0.055,0.401,0.341,0.004,0.216,0.627,0.049,
