0.099,0.097,0.0,0.054,0.048,0.0,0.046,0.08,0.019,0.046,0.113,0.008,0.024,0.019,0.0,0.029,0.056,0.005,0.046,0.113,0.008,0.024,0.019,0.0,0.029,0.056,0.005,0.062,0.107,0.003,0.043,0.056,0.003,0.07,0.097,0.021,0.062,0.107,0.003,0.043,0.056,0.003,0.07,0.097,0.021,0.566,0.78,0.04,0.322,0.209,0.013,0.282,0.464,0.107,0.566,0.78,0.04,0.322,0.209,0.013,0.282,0.464,0.107,0.429,0.413,0.016,0.381,0.19,0.0,0.11,0.239,0.043,0.429,0.413,0.016,0.381,0.19,0.0,0.11,0.239,0.043,
0.056,0.174,0.021,0.046,0.078,0.0,0.043,0.209,0.04,0.067,0.233,0.054,0.016,0.064,0.003,0.024,0.252,0.115,0.067,0.233,0.054,0.016,0.064,0.003,0.024,0.252,0.115,0.078,0.26,0.056,0.064,0.153,0.008,0.118,0.56,0.22,0.078,0.26,0.056,0.064,0.153,0.008,0.118,0.56,0.22,0.448,0.834,0.233,0.308,0.429,0.029,0.442,1.753,0.633,0.448,0.834,0.233,0.308,0.429,0.029,0.442,1.753,0.633,0.209,0.534,0.134,0.236,0.338,0.021,0.311,1.22,0.413,0.209,0.534,0.134,0.236,0.338,0.021,0.311,1.22,0.413,
0.107,0.204,0.054,0.067,0.067,0.005,0.233,0.582,0.198,0.043,0.169,0.04,0.032,0.062,0.011,0.158,0.512,0.166,0.043,0.169,0.04,0.032,0.062,0.011,0.158,0.512,0.166,0.129,0.499,0.115,0.04,0.078,0.005,0.252,0.869,0.29,0.129,0.499,0.115,0.04,0.078,0.005,0.252,0.869,0.29,0.394,0.761,0.236,0.166,0.306,0.029,0.807,2.161,0.898,0.394,0.761,0.236,0.166,0.306,0.029,0.807,2.161,0.898,0.231,0.515,0.126,0.279,0.349,0.048,0.686,2.257,0.582,0.231,0.515,0.126,0.279,0.349,0.048,0.686,2.257,0.582,
0.035,0.172,0.011,0.011,0.064,0.0,0.029,0.121,0.016,0.046,0.198,0.035,0.005,0.08,0.0,0.011,0.102,0.011,0.046,0.198,0.035,0.005,0.08,0.0,0.011,0.102,0.011,0.051,0.198,0.019,0.035,0.043,0.003,0.038,0.19,0.043,0.051,0.198,0.019,0.035,0.043,0.003,0.038,0.19,0.043,0.252,0.96,0.161,0.107,0.319,0.024,0.153,0.592,0.204,0.252,0.96,0.161,0.107,0.319,0.024,0.153,0.592,0.204,0.11,0.499,0.088,0.099,0.268,0.021,0.072,0.249,0.078,0.11,0.499,0.088,0.099,0.268,0.021,0.072,0.249,0.078,
0.032,0.416,0.043,0.024,0.172,0.0,0.027,0.298,0.043,0.021,0.29,0.04,0.016,0.113,0.003,0.011,0.217,0.035,0.021,0.29,0.04,0.016,0.113,0.003,0.011,0.217,0.035,0.059,1.129,0.147,0.048,0.426,0.005,0.067,0.713,0.118,0.059,1.129,0.147,0.048,0.426,0.005,0.067,0.713,0.118,0.161,1.517,0.201,0.072,0.67,0.043,0.107,1.196,0.22,0.161,1.517,0.201,0.072,0.67,0.043,0.107,1.196,0.22,0.11,0.802,0.091,0.051,0.357,0.003,0.062,0.614,0.121,0.11,0.802,0.091,0.051,0.357,0.003,0.062,0.614,0.121,
0.126,0.166,0.027,0.193,0.166,0.003,0.121,0.373,0.046,0.147,0.37,0.062,0.067,0.115,0.003,0.131,0.375,0.07,0.147,0.37,0.062,0.067,0.115,0.003,0.131,0.375,0.07,0.196,0.399,0.08,0.172,0.185,0.013,0.214,1.04,0.166,0.196,0.399,0.08,0.172,0.185,0.013,0.214,1.04,0.166,1.054,1.402,0.236,0.74,0.646,0.027,0.893,2.509,0.576,1.054,1.402,0.236,0.74,0.646,0.027,0.893,2.509,0.576,0.74,1.145,0.201,0.756,0.622,0.04,0.574,1.745,0.273,0.74,1.145,0.201,0.756,0.622,0.04,0.574,1.745,0.273,
0.129,0.166,0.035,0.214,0.22,0.005,0.115,0.268,0.038,0.115,0.225,0.038,0.137,0.172,0.008,0.075,0.362,0.054,0.115,0.225,0.038,0.137,0.172,0.008,0.075,0.362,0.054,0.201,0.378,0.078,0.231,0.282,0.008,0.284,1.072,0.134,0.201,0.378,0.078,0.231,0.282,0.008,0.284,1.072,0.134,0.96,1.34,0.174,1.013,1.153,0.067,1.008,2.383,0.512,0.96,1.34,0.174,1.013,1.153,0.067,1.008,2.383,0.512,0.63,0.887,0.064,1.078,1.223,0.029,0.504,1.574,0.284,0.63,0.887,0.064,1.078,1.223,0.029,0.504,1.574,0.284,
0.338,0.22,0.011,0.67,0.263,0.008,0.131,0.209,0.029,0.308,0.188,0.013,0.298,0.214,0.003,0.214,0.247,0.04,0.308,0.188,0.013,0.298,0.214,0.003,0.214,0.247,0.04,0.713,0.534,0.054,0.812,0.375,0.013,0.351,0.552,0.062,0.713,0.534,0.054,0.812,0.375,0.013,0.351,0.552,0.062,2.416,1.517,0.174,3.539,1.512,0.04,1.34,1.775,0.257,2.416,1.517,0.174,3.539,1.512,0.04,1.34,1.775,0.257,1.643,1.038,0.107,4.912,1.775,0.032,0.788,1.182,0.188,1.643,1.038,0.107,4.912,1.775,0.032,0.788,1.182,0.188,
0.04,0.067,0.013,0.027,0.024,0.0,0.011,0.038,0.0,0.027,0.11,0.005,0.008,0.048,0.0,0.011,0.072,0.016,0.027,0.11,0.005,0.008,0.048,0.0,0.011,0.072,0.016,0.016,0.051,0.005,0.011,0.029,0.0,0.005,0.043,0.011,0.016,0.051,0.005,0.011,0.029,0.0,0.005,0.043,0.011,0.083,0.158,0.027,0.072,0.139,0.003,0.038,0.182,0.029,0.083,0.158,0.027,0.072,0.139,0.003,0.038,0.182,0.029,0.067,0.174,0.024,0.046,0.051,0.008,0.029,0.099,0.016,0.067,0.174,0.024,0.046,0.051,0.008,0.029,0.099,0.016,
0.134,0.19,0.021,0.064,0.139,0.0,0.054,0.123,0.013,0.088,0.257,0.021,0.048,0.172,0.0,0.04,0.228,0.032,0.088,0.257,0.021,0.048,0.172,0.0,0.04,0.228,0.032,0.07,0.169,0.019,0.062,0.115,0.003,0.046,0.155,0.032,0.07,0.169,0.019,0.062,0.115,0.003,0.046,0.155,0.032,0.244,0.531,0.059,0.33,0.579,0.011,0.225,0.67,0.131,0.244,0.531,0.059,0.33,0.579,0.011,0.225,0.67,0.131,0.214,0.416,0.035,0.249,0.44,0.013,0.126,0.413,0.062,0.214,0.416,0.035,0.249,0.44,0.013,0.126,0.413,0.062,
