1.176,0.772,0.19,1.166,0.115,0.0,0.477,0.527,0.226,1.219,0.832,0.175,1.25,0.114,0.0,0.54,0.581,0.244,1.514,1.03,0.19,1.579,0.137,0.0,0.705,0.743,0.313,4.616,3.079,0.825,4.934,0.508,0.0,1.956,2.166,0.975,3.622,2.474,0.619,3.706,0.369,0.0,1.51,1.674,0.716,
0.102,0.0,0.0,0.066,0.0,0.0,0.0,0.153,0.0,0.12,0.0,0.0,0.073,0.0,0.0,0.0,0.171,0.0,0.144,0.0,0.0,0.098,0.0,0.0,0.0,0.23,0.0,0.293,0.0,0.0,0.298,0.0,0.0,0.0,0.695,0.0,0.335,0.0,0.0,0.205,0.0,0.0,0.0,0.477,0.0,
0.0,0.091,0.083,0.044,0.173,0.0,0.127,0.585,0.32,0.0,0.103,0.063,0.049,0.196,0.0,0.15,0.642,0.334,0.0,0.134,0.063,0.066,0.236,0.0,0.18,0.8,0.406,0.0,0.371,0.104,0.199,0.569,0.0,0.367,2.295,0.968,0.0,0.288,0.188,0.136,0.565,0.0,0.419,1.876,0.948,
0.076,0.295,0.135,0.183,0.438,0.022,0.0,0.51,0.188,0.09,0.323,0.152,0.185,0.454,0.024,0.0,0.581,0.209,0.108,0.415,0.2,0.227,0.558,0.033,0.0,0.747,0.263,0.22,1.247,0.57,0.81,1.866,0.099,0.0,1.977,0.721,0.251,0.936,0.425,0.582,1.4,0.068,0.0,1.625,0.602,
0.126,0.119,0.022,0.304,0.159,0.0,0.076,0.346,0.022,0.142,0.12,0.024,0.342,0.163,0.0,0.09,0.352,0.024,0.168,0.14,0.033,0.433,0.203,0.0,0.108,0.422,0.033,0.397,0.482,0.099,1.165,0.707,0.0,0.22,1.285,0.099,0.413,0.384,0.068,0.974,0.505,0.0,0.251,1.073,0.068,
0.339,0.214,0.066,0.576,0.373,0.0,0.303,1.122,0.305,0.383,0.196,0.073,0.646,0.381,0.0,0.324,1.212,0.332,0.502,0.214,0.098,0.86,0.459,0.0,0.4,1.534,0.412,1.412,0.929,0.298,2.531,1.568,0.0,1.229,4.702,1.199,1.07,0.696,0.205,1.804,1.196,0.0,0.97,3.567,0.977,
0.051,0.146,0.0,0.025,0.042,0.0,0.048,0.042,0.0,0.06,0.147,0.0,0.03,0.031,0.0,0.044,0.031,0.0,0.072,0.167,0.0,0.036,0.031,0.0,0.048,0.031,0.0,0.147,0.559,0.0,0.073,0.052,0.0,0.206,0.052,0.0,0.168,0.477,0.0,0.084,0.094,0.0,0.155,0.094,0.0,
0.208,0.271,0.0,0.908,0.412,0.0,0.12,0.288,0.0,0.236,0.262,0.0,1.015,0.425,0.0,0.139,0.272,0.0,0.305,0.303,0.0,1.32,0.521,0.0,0.173,0.322,0.0,0.816,0.648,0.0,3.773,1.583,0.0,0.419,1.013,0.0,0.661,0.753,0.0,2.871,1.278,0.0,0.388,0.838,0.0,
0.0,0.211,0.093,0.0,0.434,0.0,0.0,0.301,0.177,0.0,0.242,0.091,0.0,0.47,0.0,0.0,0.326,0.193,0.0,0.308,0.103,0.0,0.597,0.0,0.0,0.409,0.254,0.0,0.79,0.199,0.0,1.825,0.0,0.0,1.225,0.798,0.0,0.676,0.261,0.0,1.379,0.0,0.0,0.961,0.555,
0.492,0.421,0.073,0.29,0.394,0.0,0.044,0.606,0.127,0.479,0.445,0.074,0.318,0.385,0.0,0.049,0.658,0.15,0.546,0.539,0.084,0.385,0.449,0.0,0.066,0.821,0.18,1.701,1.501,0.28,1.048,1.525,0.0,0.199,2.424,0.367,1.517,1.315,0.239,0.94,1.231,0.0,0.136,1.937,0.419,
