8.486,4.714,2.357,7.071,0.0,0.0,2.357,5.186,0.0,
2.357,0.0,0.0,0.0,0.0,0.0,0.943,0.0,0.0,
0.471,6.6,0.0,1.414,0.0,0.0,0.471,4.714,0.0,
0.471,7.071,1.886,2.829,1.414,0.0,0.0,1.886,0.0,
2.357,1.886,0.0,3.771,1.414,0.0,2.829,0.0,0.0,
5.186,4.243,0.0,10.843,5.657,0.0,0.471,1.886,2.357,
0.0,2.357,0.0,1.414,0.943,0.0,0.943,0.0,0.0,
4.714,0.471,0.0,9.429,1.886,0.0,0.943,0.471,0.0,
0.471,4.243,0.943,0.0,2.829,0.0,0.0,3.771,1.414,
12.729,4.243,0.0,7.071,6.129,0.0,2.829,5.186,0.0,
3.3,0.471,0.0,1.886,0.0,0.0,0.943,0.943,0.0,
1.414,2.357,0.0,0.0,0.943,0.0,1.414,0.943,1.414,
0.0,1.886,0.0,0.943,0.0,0.0,2.357,1.886,0.471,
2.357,0.471,0.0,2.357,0.943,0.943,0.0,1.414,0.0,
2.829,3.3,0.0,2.357,3.771,0.0,0.943,0.943,0.0,
0.943,1.886,0.0,3.771,1.414,0.0,0.471,4.243,0.0,
1.414,1.414,0.943,3.3,3.3,0.0,3.3,0.0,0.471,
7.543,0.943,0.0,8.014,0.471,0.0,1.414,5.186,0.0,
0.0,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.3,1.414,0.0,2.357,2.829,0.0,0.0,0.471,0.0,
